package_name,download_count
odoo11-addons-oca-stock-logistics-warehouse,2341
pygeobase,2329
gistory,2284
adafruit-circuitpython-register,2282
postgis,2276
geolink-formatter,2255
geojson-client,2238
pageobject,2215
django-graphql-geojson,2185
gitlab-registry-usage,2147
docker-registry-driver-qiniu,2126
python-registry,2107
python-gist,2096
infi-registry,2068
geonode-extract,2054
politico-civic-geography,2029
geohash-hilbert,2018
django-geoip2-extras,2012
geolinks,2005
django-geonode-mapstore-client,1989
python-omgeo,1976
georss-generic-client,1972
geonode-announcements,1958
pageone,1893
geoviews,1874
opengeode,1852
boundlessgeo-schema,1852
georinex,1844
ctregistermicroserviceflask,1835
geonode-avatar,1810
django-socialregistration,1795
orange3-geo-fork,1772
gistools,1771
odoo10-addons-oca-stock-logistics-warehouse,1765
geonode-dialogos,1754
django-geoip,1738
censusgeocode,1722
seq-pigeon,1717
geoplot,1713
choropleth-geojson,1700
constructive-geometries,1693
geojson2fromto,1691
arcgis-sdk,1678
geoana,1677
geostring,1676
django-geo-db,1652
pubgis,1638
gister,1631
fdgis,1619
django-arcgis-marketplace,1617
django-munigeo,1614
odoo9-addon-delivery-carrier-label-postlogistics,1613
vt2geojson,1613
fabgis,1592
swc-registry-test-package,1585
geopyspark,1581
geotweet,1569
geonode-agon-ratings,1554
geofront,1550
george,1549
jinja2-registry,1549
geolocation-python,1533
casepropods-family-connect-registration,1530
collective-geo-mapwidget,1523
odoo9-addons-oca-stock-logistics-warehouse,1513
georss-ign-sismologia-client,1512
wagtailgeowidget,1502
nagisa,1499
pygeoj,1494
swc-registry,1491
qigeometry,1480
django-geonames-api,1471
pygeometry,1467
kagiso-image,1448
lfview-resources-spatial,1447
django-codenerix-geodata,1444
geomstats,1441
pygeopack,1433
gispython,1429
geonode-oauth-toolkit,1423
geotecha,1419
geokey-sapelli,1418
geolibs-cartoasync,1403
interlegis-portalmodelo-theme,1397
odoo11-addons-oca-stock-logistics-workflow,1395
geomagpy,1390
geobrickscommon,1390
python-geotiepoints,1389
dungeonsheets,1386
django-registration-email,1385
odoo10-addons-oca-stock-logistics-workflow,1374
2gis,1361
arcgis2geojson,1338
orange3-geo,1337
registry,1329
arcgis-rest-query,1327
changeo,1312
gitlab-registry-usage-rest,1306
geonode-user-accounts,1300
geofront-cli,1300
geobricksrastercorrelation,1291
fab-addon-geoalchemy,1282
fgdb2postgis,1278
itk-twoprojectionregistration,1275
django-geo,1275
archipel-agent-hypervisor-geolocalization,1270
geonum,1258
osgiservicebridge,1257
acdh-histogis,1253
geoshape,1244
geometric,1244
robotframework-pageobjects,1244
rgeocoder,1242
geofluent,1234
geobricksdistribution,1234
gitlab-registry-cleanup,1234
getgist,1229
crosscompute-geotable,1225
govuk-country-register,1224
geograpy,1222
wsgiservice,1219
odoo8-addon-delivery-carrier-label-postlogistics,1219
interlegis-portalmodelo-policy,1216
kagiso-smart-404,1215
pythologist,1211
os-package-registry,1202
django-simple-geo,1201
docker-registry-driver-joyent-manta,1192
flask-registry,1190
odoo12-addons-oca-stock-logistics-warehouse,1190
geograpy3,1190
odoo9-addons-oca-stock-logistics-workflow,1187
geonames,1173
eralegis,1161
rio-cogeo,1153
spatialkappa,1135
geometalab-osm-pbf-file-size-estimation-service,1134
gist-sync,1130
collective-geolocationbehavior,1112
registryquery,1112
geoconvert,1109
geosoft,1107
geometryl,1105
django-company-registration,1099
ftw-geo,1095
geoindex,1090
spatialnc,1080
spatialde,1076
geoplotlib,1054
geologicaltoolbox,1050
geobricksdeployment,1042
geofound,1040
django-fagungis,1039
geo-pass,1036
geotiler,1035
pypika-gis,1031
autowsgiserver,1030
python-geoip-yplan,1030
webgeocalc,1027
collective-geo-openlayers,1024
ckanext-geoview,1019
jldgeo,1008
odoo8-addons-oca-stock-logistics-warehouse,1007
registryaggregator,1001
marinegeotemplatebuilder,989
interlegis-portalmodelo-ombudsman,986
geopip,986
figgis,985
magislack,984
pgeo,981
ipgeobase-importer,981
geobuf,974
clusgeo,971
plone-formwidget-geolocation,970
geobricksgisraster,970
collective-geo-settings,969
mkgist,968
fab-geoalchemy,959
py-register-machine2,956
geocube,955
qgiscommons,954
collective-geo-contentlocations,953
ip2geotools,948
tgapp-registration,947
ol-geoip,934
collective-geo-geographer,932
collective-geo-kml,930
magistral,928
pylm-registry,926
odoo12-addons-oca-stock-logistics-workflow,922
shapely-geojson,917
geobricksproj4toepsg,905
gist,899
geontology,896
collective-geo-leaflet,895
expresspigeon,892
gists-cli,892
gridgeo,890
odoo8-addon-base-geoengine-demo,885
geobricksrestengine,878
core-main-registry-app,877
twittergeopics,874
geomodelr,864
georef-ar-address,859
pgist,852
jupyterlab-geojson,852
geojsonio,852
core-dashboard-registry-app,850
webgeodyn,849
django-providerregistry,845
odoo10-addon-base-location-geonames-import,844
simplegeo,841
geocoding,841
python-geosupport,839
geometry-designer,824
nautilus-registry,818
odoo9-addon-base-location-geonames-import,813
gisht,813
github-gist,810
spatialist,809
georaster,808
geopmpy,808
ztfy-geoportal,806
cairn-geographics,806
django-geonames-place,806
tif2geojson,803
geolibs-aiohttp-apispec,799
odoo8-addon-base-geoengine,799
geosnap,798
docker-registry-core,797
geojson-rewind,797
geokey-export,796
geomloss,790
geometryio,790
geokey-dataimports,788
pgeocode,788
django-geojson-tiles,785
cubicweb-registration,784
odoo10-addon-l10n-it-vat-registries,784
picogeojson,783
kerassurgeon,782
proso-geography-model,778
register-toil,774
python-gist-note,773
geonameszip,771
geojsoncontour,766
odoo8-addon-geoengine-geoname-geocoder,761
core-curate-registry-app,758
core-module-status-registry-app,757
core-module-local-id-registry-app,756
core-explore-keyword-registry-app,755
core-module-fancy-tree-registry-app,753
fauxgeo,749
django-email-registration,747
geo-squizzy,745
geometalab-drf-utm-zone-info,741
pygeode,739
gisrep,739
ad-geo-backend,737
kagiso-sitemap,736
django-registration-gv,735
gistapi,734
gistey,729
pelican-gist,720
spatial,718
geobricksspatialquery,718
kerrgeodesic-gw,718
odoo8-addon-website-event-register-free,712
collective-emailconfirmationregistration,711
geogrids,710
flask-geoip,708
hanyang-registration,706
datapackage-registry,705
noderegister,704
ppygis,704
collective-geo-faceted,703
django-ubigeo-peru,700
geoformalchemy,697
geodesiclinestogis,696
mappyfile-geojson,694
cpc-geogrids,691
cogeotiff,690
odoo10-addons-oca-stock-logistics-barcode,689
geomdl-shapes,682
geo-validator,682
django-geoip-redis,682
haggis,674
geocodertools,673
django-geocode,673
gis-metadata-parser,668
service-registry-cli,665
eo-learn-geometry,663
django-gift-registry,660
geonode-elasticsearch-app,660
geomag,657
georss-qfes-bushfire-alert-client,656
geolib,654
gis-csdt,652
geotable,647
python-googlegeocoder,642
cubicweb-postgis,639
census-pgeoloader,635
docker-registry-driver-fds,629
geo2d,627
geomancer,627
geopack,624
tzgeo,623
swisslandstats-geopy,621
geobricksmapclassify,620
tsgeom,618
agilegeo,616
pgeomodis,615
odoo11-addon-base-geoengine,610
gistpy,610
micropython-redis-geo,610
kagiso-search,602
odoo8-addons-oca-stock-logistics-workflow,601
interlegis-portalmodelo-pl,600
django-geoipdb-loader,595
spatialite,594
coop-geo,592
pyspatiotemporalgeom,585
ocdsextensionregistry,585
docker-registry,581
pythologist-reader,578
geoiojpg,577
collective-geotransform,577
geokey-webresources,573
django-registration-rest-framework,572
jaraco-geo,572
geodl,572
geosample,571
geonode-notification,571
django-geoposition-2,571
yandex-geocoder,566
openregister,565
containerregistry-ccwienk,564
geoselect,564
geometer,554
odoo10-addon-event-registration-mass-mailing,552
geoshape-geonode,550
django-geopostcodes,549
django-ipgeobase,548
django-wsgiserver,544
airwing-geoinfo,542
i3geoweather,542
django-osgeo-importer-client,542
geo-code,541
collective-geo-bundle,540
geobricksgeocoding,539
geobricksdbms,539
django-geoportail,537
geokey-epicollect,536
npm-register-cli,536
geoshoplib,535
pythongists,532
geomm,527
odoo10-addon-l10n-it-vat-registries-cash-basis,527
django-pyodbc-gis,526
plpygis,525
geobricksmodis,524
pypi-register,524
eo-learn-coregistration,524
gists,524
django-yandex-cash-register,524
datapackage-pipelines-sourcespec-registry,522
scikit-spatial,521
django-appregistration,518
django-ldap-user-registration,518
kagiso-wagtail-slack,506
thunder-registration,501
gispy,501
django-os-geocoder,500
logist,497
geodesy,496
geo-py,495
odoo10-addon-base-geoengine,495
sphinx-pangeo-theme,495
geoid,495
django-osgeo-importer,493
django-geoip-utils,492
django-registrationwall,491
geomagindices,487
docker-registry-util,486
registration,485
lineage-registry,485
docker-registry-driver-cassandra,484
geoffrey-filecontent,483
odoo9-addon-l10n-it-base-location-geonames-import,482
geoql,481
registrar,480
geotechnicalprofile,480
torchgeometry,478
spatialiteintrospect,476
surgeo,474
geoip-lastlog,473
django-registration2,472
pyspatialite,470
blogist,469
geocommit,469
runregistryclient,468
gissue,463
django-geopositionmap,460
gpx2spatialite,460
monitor-register,460
django-pigeon,458
geobricksprocessing,456
geocsvlib,456
geoffrey,456
geoai-gdal,455
collective-geo-behaviour,455
odoo12-addons-oca-geospatial,454
django-registration-defaults,452
geospy,450
get-gisty,450
pyleargist,450
odoo8-addon-geoengine-base-geolocalize,445
geodex,443
pygeopressure,443
odoo8-addon-l10n-fr-base-location-geonames-import,441
geokey-airquality,440
geodepy,440
odoo11-addon-test-base-geoengine,440
psycopg-postgis,440
geofetch,438
registermap,437
imageregistration,437
geomepy,437
odoo8-addon-geoengine-partner,433
odoo9-addon-l10n-fr-base-location-geonames-import,432
gist-generator,430
interlegis-portalmodelo-buscadores,430
geojsontools,428
gissip,426
geoformalchemy2,425
claypigeon,424
deep-geometry,424
geographica-longitude-aiohttp-apispec,424
django-gis-brasil,422
gis,421
coortransform-girdgeographic,420
collective-geo-zugmap,418
collective-geo-file,418
geoweather,417
geoffrey-pylint,417
django-geohashing,414
django-geodz,413
products-eventregistration,412
odoo11-addons-oca-geospatial,412
geomate,411
odoo10-addon-event-registration-multi-qty,409
djangocms-gist,408
flask-simple-geoip,408
m3-registry,404
odoo11-addons-oca-stock-logistics-barcode,403
odoo9-addons-oca-stock-logistics-barcode,402
z3c-baseregistry,402
photos2geojson,401
odoo10-addon-l10n-it-base-location-geonames-import,401
geompreds,400
colab-wikilegis,400
geodjango-tigerleaflet,399
jpgeocode,398
odoo8-addon-geoengine-sale,397
pygis,394
pythologist-image-utilities,394
insynsregistret,393
intake-geopandas,392
docker-registry-driver-elliptics,392
cubicweb-geocoding,391
image-registration,391
py-i2c-register,391
geocon,390
geokey-cartodb,389
plone-app-changeownership,388
protopigeon,385
geoscilabs,385
odoo9-addon-geoengine-maplausanne,383
geometry,380
geobricksgeostatistics,375
django-crispy-forms-registration,374
pgeorest,374
tgext-geo,372
spatial-efd,372
kregistrar,370
convert2geojson,370
ppygis3,369
spatial-correlation-sampler,369
pytest-pigeonhole,368
odoo8-addon-website-event-register-free-with-sale,367
geodaisy,367
diblogeo,367
django-gis-timezones,366
winregistry,366
geox-statistics,364
random-geometry-points,363
geolang,362
service-registry,362
printipigeon,361
python-geoip-geolite2-coex,360
simplegeoip,359
odoo8-addon-l10n-it-base-location-geonames-import,356
score-geoip,356
pygeostandards,355
interlegis-portalmodelo-transparency,354
pyramid-geoip,354
pygeoid,354
collective-geo-opensearch,352
geoai-rasterio,352
collective-geo-json,352
register,352
odoo12-addon-event-registration-multi-qty,352
collective-geo-flexitopic,351
odoo10-addon-l10n-fr-base-location-geonames-import,350
glue-geospatial,349
django-smart-autoregister,349
lolologist,349
interlegis-intranetmodelo-policy,349
django-geoaxis,349
odoo8-addon-logistic-order,348
flask-geokit,347
george-nester,347
osgeo-manager,347
confluent-schema-registry-client,346
dankdungeon,346
dreipol-django-fagungis,346
django-geoaware,345
errorgeopy,345
odoo11-addon-event-registration-mass-mailing,344
odoo8-addon-logistic-consignee,343
odoo8-addon-logistic-budget,343
geokrety-api-models,342
geoclassy,341
odoo8-addon-logistic-requisition,341
geospatial-learn,341
odoo8-addon-event-registration-mass-mailing,340
registrator,339
simplegist,339
odoo8-addon-logistic-order-requisition-donation,339
odoo8-addon-logistic-requisition-donation,338
odoo8-addon-logistic-order-multicurrency,337
odoo8-addon-logistic-order-donation,336
pyspatial,336
docker-registry-driver-swift,336
wsgisvc,335
odoo8-addon-logistic-requisition-multicurrency,335
odoo9-addon-base-geoengine,334
geoopt,333
odoo12-addon-base-geoengine,332
odoo11-addon-base-location-geonames-import,331
python-lambda-logistics,331
carregistration,331
aliyun-python-sdk-aegis,330
py-configs-registry,329
py-geo-nearby,327
geomath,327
geocodio,324
register-apps,323
odoo10-addon-website-sale-commission-lead-geo-assign,321
odoo10-addon-sale-commission-geo-assign,319
odoo10-addon-event-sale-registration-multi-qty,318
cxc-gis,318
mommy-spatial-generators,317
qgis2to3,317
odoo10-addon-l10n-it-vat-registries-split-payment,316
odoo12-addon-test-base-geoengine,316
odoo8-addons-oca-stock-logistics-barcode,316
geonode-arcrest,316
geoip2nation,315
geoprobe,315
geolucidate,314
geomap,314
odoo11-addon-event-registration-partner-unique,313
geogotchi,313
flowgiston,313
proso-geography-data,311
klass-registry,310
geofeed-validator,308
pivotal-geopy,308
georipe,307
geoffrey-radon,307
uk-geo-utils,307
geotools,306
digisim,305
geonode-qgis-server,303
geoffrey-todo,303
gismeteopy,302
geographiclib-cython-bindings,301
datamountaineer-schemaregistry,301
idq-geo,300
geotool,299
pygeocode,297
odoo8-addon-l10n-it-vat-registries,297
odoo8-addon-event-registration-partner-unique,297
twittergeo,297
odoo9-addon-event-registration-partner-unique,295
geomodel,294
safe-geonode,294
gistit,294
celery-geolocator,293
geo-street-talk,293
djangorestframework-registration,292
odoo8-addon-l10n-ar-cash-register,291
sqlalchemy-geonames,290
ggeocoder,289
odoo8-addon-logistic-order-donation-transit,289
dictregister,288
openregister-client,288
odoo9-addon-crm-event-registration-partner-unique,288
geotrimesh,288
odoo9-addon-event-registration-mass-mailing,287
pygeodb,287
odoo8-addon-logistic-requisition-department,286
odoo8-addon-logistic-order-donation-shipment-test,286
geoza,286
geojoin,285
odoo10-addon-delivery-carrier-label-postlogistics,285
odoo8-addon-logistic-order-donation-budget,285
fh-django-registrations,284
geophpy,284
odoo8-addon-event-sale-registration-partner-unique,284
odoo9-addon-geoengine-swisstopo,284
d9t-gis,284
django-registration-me,283
edgeos,282
homingpigeon,281
django-geoip-redirection,281
flask-pigeon,281
larpix-geometry,281
odoo10-addon-base-geoengine-demo,280
docker-registry-driver-alioss,280
wsgiserialize,279
geonames-rdf,279
geo-frac-analysis,277
wsgistate,276
akiokio-django-geoposition,276
docker-registry-driver-sinastorage,275
geosketch,275
docker-registry-driver-oss,275
planegeometry,273
odoo10-addons-oca-stock-logistics-reporting,273
ncp-geolocation,271
p01-geo,271
odoo8-addon-geoengine-project,270
ip2geo,270
arcgis-layout-manager,269
geotrigger-python,268
geobricksdownloader,267
pygeoyandex,265
pygeometa,265
django-registration-invite,265
nx-spatial,265
geodis,264
odoo10-addons-oca-geospatial,262
trytond-gis,261
geordi,259
odoo12-addon-l10n-it-vat-registries,259
geoffsmodule,258
zgeo-geographer,253
googeo,253
interlegis-portalmodelo-api,251
gbmgeometry,249
gisty,249
pygeom,248
geocircle,248
pyborgeous,248
cob-arcgis-geocoder,248
django-geojson-serializer,247
pygeo,247
statick-rosm-registry,247
qgeo,246
odoo8-addon-base-location-geonames-import,246
georss-ingv-centro-nazionale-terremoti-client,245
gisgroup-statbank,245
pgsql2gist,244
georss-wa-dfes-client,244
geokit,244
geomark,243
georss-tfs-incidents-client,243
txserviceregistry,242
repo2docker-pangeo,241
georss-nrcan-earthquakes-client,241
django-2gis-maps,240
gistore,240
osgeo-easy,240
geodestic,238
golangish,238
gocept-registration,235
geo-stars,235
django-geosimple,234
geocoord,234
georich,233
younggis,232
nekbot-plugins-geo,232
geometricmd,232
collective-tiles-githubgist,231
genialbiologists,231
geodjango-tigerline,231
wsgistraw,231
collective-geo-fastkml,229
interlegis-recipe-sapl,229
docker-register,229
geo-python,229
geopandas-postgis,228
docker-registry-cleaner,228
isdc-geodb,226
geoffrey-pytest,226
collective-portlet-geo,226
wasabi-geom,225
django-maploom-registry,223
docker-registry-purger,223
polygeohash,221
django-geo-timezones,221
docker-registry-driver-ufile,221
imposm-geocoder,221
django-appregister,220
qth-registrar,220
drf-tracking-geoip,220
nester-logistex,219
openlegis-recipe-sagl,218
isdc-geonode-client,218
geopackage,217
django-registration-paypal,217
hypothesis-geojson,217
geocrawl,216
jicgeometry,216
geopathfinder,216
interlegis-intranetmodelo-departments,216
geo-sampling,215
odoo9-addons-oca-geospatial,215
zato-connection-registry,215
georefdata,214
dj-geocoding,214
odoo9-addons-oca-stock-logistics-reporting,213
zgeo-atom,213
odoo8-addons-oca-stock-logistics-reporting,212
geovoronoi,211
dogeon,210
odoo11-addon-l10n-it-vat-registries,209
geotagger,209
django-graphene-gis-extension,209
tiddlywebplugins-geofilters,208
gist-magic,207
gottengeography,206
uriregistry,206
django-geocoder,204
aegis,204
geobricksmetadatamanager,200
wsgiservlets,200
geometrica,200
cfgeom,199
geopurify,199
pgeotrmm,196
txgeocodio,196
powerpigeon,195
georeverse,195
fastgeo,192
pythologist-test-images,191
mougeon,190
zgeo-spatialindex,189
django-ubigeo,189
pygeoc,188
swampy-spatial-datacube,188
registrasion,186
afrigis,186
rpm-confluent-schemaregistry,185
collective-behavior-localregistry,185
pythonloginandregister,185
odoo10-addon-geoengine-partner,184
geoquery,184
legiscrape,184
giserwang,183
pyimageoptimizer,183
geo-lib,182
odoo11-addon-geoengine-swisstopo,182
geolocator,181
virtualecologist,179
geojsonvt,178
openregister-entry,176
zgeo-kml,176
ng-app-registry,175
geolocation,175
geolearn,175
insightgis,175
bgeo-catasto,174
dungeon-game-mykhailovskyi,174
docker-registry-statistics,174
django-registration-bootstrap,174
zgeo-plone-atom,173
simple-geoip,173
rancher-agent-registration,173
geoextract,173
geometriq,172
numgeo,171
geoparsepy,171
geoapi,170
gistmaker,170
zgeo-plone-kml,170
geosearch,170
odoo12-addon-base-geoengine-demo,170
odoo12-addon-fieldservice-geoengine,169
zgeo-wfs,168
pygeomod,168
odoo8-addons-oca-geospatial,168
diplomacy-strategist,167
django-geofield,167
cherrypy-cgiserver,167
odoo8-addons-oca-stock-logistics-transport,167
odoo12-addons-oca-stock-logistics-barcode,166
foramgeochem,166
odoo8-addons-oca-stock-logistics-tracking,165
geopicker,165
pipegeohash,165
geojson-elevation,165
collective-registrationcaptcha,164
jupyterlab-geojs,164
geolambert,164
gist-up,164
pymrgeo,163
geoffrey-pyflakes,163
geocode,163
keepregister,163
wu-aut-register-script,162
geoffrey-snakefood,162
geoip2nation3,162
incuna-pigeon,162
djangocms-geoplaceholder,161
geohelper,161
geoffrey-jshint,161
changeoffice,160
dungeon-generator,160
cleanup-zope-persistent-registry,160
gistimporter,159
geofdw,158
googlegeocodingcli,158
geokey-geotagx,158
collective-geo-wms,157
geonode-ows-endpoints,157
django-class-registry,157
django-ipgeo,157
scikit-geodesic,157
geonode-profiles,157
txgeonames,157
geo-util,157
georssy,156
django-geolocation-alert,155
django-gist-embed,155
odoo12-addon-base-location-geonames-import,155
qgispluginreleaser,154
django-easygeoip,154
george-lucas,154
django-log-register,153
geoprisma-config,153
frasco-geoip,153
df2geojson,152
isdc-geopanel,151
geoffrey-csslint,151
django-geohash-cluster,151
docker-registry-driver-azureblob,151
geoffrey-pyreverse,151
mueb-register,150
djorm-ext-pggeom,149
geo-hood,149
geonames-postcode,149
geomi,149
django-geocoding,148
django-registration-fc,147
geonames-countries,147
docker-registry-driver-fdsstorage,146
togeojsontiles,146
django-registration-html-email,145
datasette-leaflet-geojson,144
docker-registry-driver-git,143
geoimage,143
pysxgeo,142
pytamugeocode,142
geoffrey-cheesecake,141
phgeograpy,141
geoffrey-clonedigger,141
registry-cli-apatsev,140
odoo11-addon-base-geoengine-demo,140
ipgeo,140
geocluster,140
tiddlywebplugins-register,140
mesa-geo,139
udata-geoplatform,139
ndserviceregistry,138
mongo-to-geojson,138
neospatial,136
music-geometry-eval,135
python-geoclient,135
wtforms-geo,135
registryctl,133
zgeo-recipe-openlayers,133
aoikregistryeditor,133
wsgissi,131
nasalgeom,130
leonardo-geo,130
psycopg-postgis2,130
postgis-toolkit,130
odoo11-addons-oca-stock-logistics-reporting,129
pygeomagapex,129
nyc-geoclient,127
localwiki-geocode-pagenames,127
python-geometry,127
django-simple-registration,126
cherrypy-wsgiserver,124
pymagisto,123
oidc-register,123
papageorge,123
pagingish,121
pygeojs,121
odoo10-addons-oca-stock-logistics-transport,121
odoo9-addons-oca-stock-logistics-transport,119
odoo10-addons-oca-stock-logistics-tracking,118
pure-python-geoip-library,118
pyimageocr,118
wsgiserve,117
pytabgeo,116
gist-id,116
protobuf-gis,115
odoo9-addons-oca-stock-logistics-tracking,115
odoo8-addon-crm-lead-to-event-registration,114
odoo12-addon-geoengine-swisstopo,114
wugeo,113
search-gists,113
globalregisterplugin,113
pygeons,113
flask-register,113
pipegeojson,113
wsgisession,111
python-geoio,111
geodesicpointgenerator,110
geokrety-api-exceptions,110
adafruit-micropython-register,109
py-registry,109
geobricksgeoservermanager,109
bayes-logistic,108
sequentialgeojson,108
flask-registerblueprints,108
wsgisubdomain,108
geobricksgisvector,108
python-cash-register,107
pigeon-jupyter,107
geofire-python,106
qgis-plugins,106
geocity,104
tabgeo,104
proxygeo,103
r53-register,102
proxygeodetector,102
registrobr,101
wsgissi-skot,100
geopdf,100
geo-utils,100
sereneregistry,100
avidaspatial,99
sphinxcontrib-gist,99
geohasher,98
azuremgmtcontainerregistry,98
gisrastertools,97
geosol,97
giserwang1111,97
gislite,97
geostatil,97
pydgeot,97
zgeo-plone-geographer,96
georef,96
interlegis-portalmodelo-migrator,96
geokrety-api,94
dungeon,94
geoval,94
djangorestframeworkgis,94
geonode-force-default-lang,93
geomobilejp,93
ccc-gistemp,93
dungeon-n-python,93
isdc-geoavalanche,93
george-ess,92
django-register-activate,91
djangoregistration,91
djangorestframework-gis-distance,91
geoai,91
collective-geo-polymaps,91
isdc-geoaccessibility,91
geoshapespc,91
geo2cart,91
geomag-wdc-web-app-interface,91
collective-registry,91
osmtogeojson,90
gist-it,90
dbgis,90
collective-geo-mapcontent,90
collective-maps-geoxml,90
geo-tools,90
collective-geo-exif,90
gissues,89
jupyternotebookgist,89
george-utils,89
geoipredirect,89
geocell,89
flask-gist,89
collective-geo-geopoint,89
geosearch-py,88
django-registration-mobnum,88
grokcore-registries,88
geocamutil,87
geotwd,87
collective-geo-index,87
django-easyregistration,87
geohash-logic,87
geodjango-timezones,87
django-registration-names,86
geodatabase-tempfile,86
docker-registry-driver-swift-glb,86
django-registry-maploom,86
django-registration-withemail,86
geoleaflet,85
pro-net-registry,85
djangoregistrationredux,85
django-geoware,85
cs-plonepatches-resourceregistries,85
daynight2geojson,85
geoscatter,85
gluster-georep-tools,85
django-scspostgis,85
django-geoprisma,85
geoblend,84
docker-registry-index-dynamodb,83
django-gishelper,83
georgeredis,83
isdc-geobaseline,83
ligeos,82
pygist,82
geohash-polygon,82
odoo11-addon-event-registration-cancel-reason,82
kagiso-flake8,81
pynoaageomagindicehandler,81
cromlech-wsgistate,81
collective-registration,81
geomidpoint,79
django-registration-extended-backend,79
django-registration-pebble,78
geogig-py,78
gisterize,77
geoservice,77
geokey-import,77
knowledgeowl,76
maxminddbgeolite2,74
npmjs-register-cli,74
wsgisampleiisapp,74
geoffrey-filesystem,74
odoo11-addon-crm-lead-to-event-registration,73
mpbxgeodesicgen,73
multi-registry,73
pygeon,72
natgeo-photo,71
nlgeojson,71
odoo11-addons-oca-stock-logistics-transport,71
ng-registry,71
reegis,71
pygeosearch,70
geocode-lite,70
npmjs-register,70
osmgeocoder,69
pygeoexif,68
nl-gist,68
opps-registration,67
proso-geography-analysis,67
pydgeot-jinja,67
redis-py-with-geo,66
pigeonhole,66
geom,66
odoo9-addon-geoengine-partner,65
pyregistry,65
odoo8-addon-event-registration-cancel-reason,65
pythongeohash,64
surgeon,64
simplegeoip2,64
odoo9-addon-event-registration-cancel-reason,64
odoo9-addon-crm-lead-to-event-registration,64
tornado-geopy,63
pythongeoipgeolite2,63
pythongeoip,63
robotframeworkpageobjectlibrary,62
sentry-geo,62
sms-logistics,62
simplegeo-places,61
scatologist,61
quickgist,61
sageone-api-client,61
simplegeo-shared,61
pysurgeon,60
odoo9-addon-base-geoengine-demo,60
reversegeocoder,59
odoo8-addon-event-registration-seat-limit,59
geodistance,58
test-register,58
usuarioapppackagegeo,57
tl-geodrawing,57
twentytab-geocode,56
us-geo-helper,56
txsimplegeo-shared,56
serpentologist,55
tomcom-plone-ptregistry,54
zc-wsgisessions,41
import-gist,24
asgish,20
micro-geocode,17
geotrek,10
graybytegeo,8
geocoon,5
pypi-register-cli,4
seequent-resources-spatial,3
dungeonbuilder,3
libspatialindex,2
discorddungeons-py,2
sk-geojsondb-client,2
gistfetch,1
battleships-geots,1
geobazadjango,1
